date_key,full_date,day,month,month_name,quarter,year,week_of_year,day_of_week,is_weekend
1292,15-07-2024,15,7,July,3,2024,29,Monday,FALSE
1293,16-07-2024,16,7,July,3,2024,29,Tuesday,FALSE
1294,17-07-2024,17,7,July,3,2024,29,Wednesday,FALSE
1295,18-07-2024,18,7,July,3,2024,29,Thursday,FALSE
1296,19-07-2024,19,7,July,3,2024,29,Friday,FALSE
1297,20-07-2024,20,7,July,3,2024,29,Saturday,TRUE
1298,21-07-2024,21,7,July,3,2024,29,Sunday,TRUE
1299,22-07-2024,22,7,July,3,2024,30,Monday,FALSE
1300,23-07-2024,23,7,July,3,2024,30,Tuesday,FALSE
1301,24-07-2024,24,7,July,3,2024,30,Wednesday,FALSE
1302,25-07-2024,25,7,July,3,2024,30,Thursday,FALSE
1303,26-07-2024,26,7,July,3,2024,30,Friday,FALSE
1304,27-07-2024,27,7,July,3,2024,30,Saturday,TRUE
1305,28-07-2024,28,7,July,3,2024,30,Sunday,TRUE
1306,29-07-2024,29,7,July,3,2024,31,Monday,FALSE
1307,30-07-2024,30,7,July,3,2024,31,Tuesday,FALSE
1308,31-07-2024,31,7,July,3,2024,31,Wednesday,FALSE
1309,01-08-2024,1,8,August,3,2024,31,Thursday,FALSE
1310,02-08-2024,2,8,August,3,2024,31,Friday,FALSE
1311,03-08-2024,3,8,August,3,2024,31,Saturday,TRUE
1312,04-08-2024,4,8,August,3,2024,31,Sunday,TRUE
1313,05-08-2024,5,8,August,3,2024,32,Monday,FALSE
1314,06-08-2024,6,8,August,3,2024,32,Tuesday,FALSE
1315,07-08-2024,7,8,August,3,2024,32,Wednesday,FALSE
1316,08-08-2024,8,8,August,3,2024,32,Thursday,FALSE
1317,09-08-2024,9,8,August,3,2024,32,Friday,FALSE
1318,10-08-2024,10,8,August,3,2024,32,Saturday,TRUE
1319,11-08-2024,11,8,August,3,2024,32,Sunday,TRUE
1320,12-08-2024,12,8,August,3,2024,33,Monday,FALSE
1321,13-08-2024,13,8,August,3,2024,33,Tuesday,FALSE
1322,14-08-2024,14,8,August,3,2024,33,Wednesday,FALSE
1323,15-08-2024,15,8,August,3,2024,33,Thursday,FALSE
1324,16-08-2024,16,8,August,3,2024,33,Friday,FALSE
1325,17-08-2024,17,8,August,3,2024,33,Saturday,TRUE
1326,18-08-2024,18,8,August,3,2024,33,Sunday,TRUE
1327,19-08-2024,19,8,August,3,2024,34,Monday,FALSE
1328,20-08-2024,20,8,August,3,2024,34,Tuesday,FALSE
1329,21-08-2024,21,8,August,3,2024,34,Wednesday,FALSE
1330,22-08-2024,22,8,August,3,2024,34,Thursday,FALSE
1331,23-08-2024,23,8,August,3,2024,34,Friday,FALSE
1332,24-08-2024,24,8,August,3,2024,34,Saturday,TRUE
1333,25-08-2024,25,8,August,3,2024,34,Sunday,TRUE
1334,26-08-2024,26,8,August,3,2024,35,Monday,FALSE
1335,27-08-2024,27,8,August,3,2024,35,Tuesday,FALSE
1336,28-08-2024,28,8,August,3,2024,35,Wednesday,FALSE
1337,29-08-2024,29,8,August,3,2024,35,Thursday,FALSE
1338,30-08-2024,30,8,August,3,2024,35,Friday,FALSE
1339,31-08-2024,31,8,August,3,2024,35,Saturday,TRUE
1340,01-09-2024,1,9,September,3,2024,35,Sunday,TRUE
1341,02-09-2024,2,9,September,3,2024,36,Monday,FALSE
1342,03-09-2024,3,9,September,3,2024,36,Tuesday,FALSE
1343,04-09-2024,4,9,September,3,2024,36,Wednesday,FALSE
1344,05-09-2024,5,9,September,3,2024,36,Thursday,FALSE
1345,06-09-2024,6,9,September,3,2024,36,Friday,FALSE
1346,07-09-2024,7,9,September,3,2024,36,Saturday,TRUE
1347,08-09-2024,8,9,September,3,2024,36,Sunday,TRUE
1348,09-09-2024,9,9,September,3,2024,37,Monday,FALSE
1349,10-09-2024,10,9,September,3,2024,37,Tuesday,FALSE
1350,11-09-2024,11,9,September,3,2024,37,Wednesday,FALSE
1351,12-09-2024,12,9,September,3,2024,37,Thursday,FALSE
1352,13-09-2024,13,9,September,3,2024,37,Friday,FALSE
1353,14-09-2024,14,9,September,3,2024,37,Saturday,TRUE
1354,15-09-2024,15,9,September,3,2024,37,Sunday,TRUE
1355,16-09-2024,16,9,September,3,2024,38,Monday,FALSE
1356,17-09-2024,17,9,September,3,2024,38,Tuesday,FALSE
1357,18-09-2024,18,9,September,3,2024,38,Wednesday,FALSE
1358,19-09-2024,19,9,September,3,2024,38,Thursday,FALSE
1359,20-09-2024,20,9,September,3,2024,38,Friday,FALSE
1360,21-09-2024,21,9,September,3,2024,38,Saturday,TRUE
1361,22-09-2024,22,9,September,3,2024,38,Sunday,TRUE
1362,23-09-2024,23,9,September,3,2024,39,Monday,FALSE
1363,24-09-2024,24,9,September,3,2024,39,Tuesday,FALSE
1364,25-09-2024,25,9,September,3,2024,39,Wednesday,FALSE
1365,26-09-2024,26,9,September,3,2024,39,Thursday,FALSE
1366,27-09-2024,27,9,September,3,2024,39,Friday,FALSE
1367,28-09-2024,28,9,September,3,2024,39,Saturday,TRUE
1368,29-09-2024,29,9,September,3,2024,39,Sunday,TRUE
1369,30-09-2024,30,9,September,3,2024,40,Monday,FALSE
1370,01-10-2024,1,10,October,4,2024,40,Tuesday,FALSE
1371,02-10-2024,2,10,October,4,2024,40,Wednesday,FALSE
1372,03-10-2024,3,10,October,4,2024,40,Thursday,FALSE
1373,04-10-2024,4,10,October,4,2024,40,Friday,FALSE
1374,05-10-2024,5,10,October,4,2024,40,Saturday,TRUE
1375,06-10-2024,6,10,October,4,2024,40,Sunday,TRUE
1376,07-10-2024,7,10,October,4,2024,41,Monday,FALSE
1377,08-10-2024,8,10,October,4,2024,41,Tuesday,FALSE
1378,09-10-2024,9,10,October,4,2024,41,Wednesday,FALSE
1379,10-10-2024,10,10,October,4,2024,41,Thursday,FALSE
1380,11-10-2024,11,10,October,4,2024,41,Friday,FALSE
1381,12-10-2024,12,10,October,4,2024,41,Saturday,TRUE
1382,13-10-2024,13,10,October,4,2024,41,Sunday,TRUE
1383,14-10-2024,14,10,October,4,2024,42,Monday,FALSE
1384,15-10-2024,15,10,October,4,2024,42,Tuesday,FALSE
1385,16-10-2024,16,10,October,4,2024,42,Wednesday,FALSE
1386,17-10-2024,17,10,October,4,2024,42,Thursday,FALSE
1387,18-10-2024,18,10,October,4,2024,42,Friday,FALSE
1388,19-10-2024,19,10,October,4,2024,42,Saturday,TRUE
1389,20-10-2024,20,10,October,4,2024,42,Sunday,TRUE
1390,21-10-2024,21,10,October,4,2024,43,Monday,FALSE
1391,22-10-2024,22,10,October,4,2024,43,Tuesday,FALSE
1392,23-10-2024,23,10,October,4,2024,43,Wednesday,FALSE
1393,24-10-2024,24,10,October,4,2024,43,Thursday,FALSE
1394,25-10-2024,25,10,October,4,2024,43,Friday,FALSE
1395,26-10-2024,26,10,October,4,2024,43,Saturday,TRUE
1396,27-10-2024,27,10,October,4,2024,43,Sunday,TRUE
1397,28-10-2024,28,10,October,4,2024,44,Monday,FALSE
1398,29-10-2024,29,10,October,4,2024,44,Tuesday,FALSE
1399,30-10-2024,30,10,October,4,2024,44,Wednesday,FALSE
1400,31-10-2024,31,10,October,4,2024,44,Thursday,FALSE
1401,01-11-2024,1,11,November,4,2024,44,Friday,FALSE
1402,02-11-2024,2,11,November,4,2024,44,Saturday,TRUE
1403,03-11-2024,3,11,November,4,2024,44,Sunday,TRUE
1404,04-11-2024,4,11,November,4,2024,45,Monday,FALSE
1405,05-11-2024,5,11,November,4,2024,45,Tuesday,FALSE
1406,06-11-2024,6,11,November,4,2024,45,Wednesday,FALSE
1407,07-11-2024,7,11,November,4,2024,45,Thursday,FALSE
1408,08-11-2024,8,11,November,4,2024,45,Friday,FALSE
1409,09-11-2024,9,11,November,4,2024,45,Saturday,TRUE
1410,10-11-2024,10,11,November,4,2024,45,Sunday,TRUE
1411,11-11-2024,11,11,November,4,2024,46,Monday,FALSE
1412,12-11-2024,12,11,November,4,2024,46,Tuesday,FALSE
1413,13-11-2024,13,11,November,4,2024,46,Wednesday,FALSE
1414,14-11-2024,14,11,November,4,2024,46,Thursday,FALSE
1415,15-11-2024,15,11,November,4,2024,46,Friday,FALSE
1416,16-11-2024,16,11,November,4,2024,46,Saturday,TRUE
1417,17-11-2024,17,11,November,4,2024,46,Sunday,TRUE
1418,18-11-2024,18,11,November,4,2024,47,Monday,FALSE
1419,19-11-2024,19,11,November,4,2024,47,Tuesday,FALSE
1420,20-11-2024,20,11,November,4,2024,47,Wednesday,FALSE
1421,21-11-2024,21,11,November,4,2024,47,Thursday,FALSE
1422,22-11-2024,22,11,November,4,2024,47,Friday,FALSE
1423,23-11-2024,23,11,November,4,2024,47,Saturday,TRUE
1424,24-11-2024,24,11,November,4,2024,47,Sunday,TRUE
1425,25-11-2024,25,11,November,4,2024,48,Monday,FALSE
1426,26-11-2024,26,11,November,4,2024,48,Tuesday,FALSE
1427,27-11-2024,27,11,November,4,2024,48,Wednesday,FALSE
1428,28-11-2024,28,11,November,4,2024,48,Thursday,FALSE
1429,29-11-2024,29,11,November,4,2024,48,Friday,FALSE
1430,30-11-2024,30,11,November,4,2024,48,Saturday,TRUE
1431,01-12-2024,1,12,December,4,2024,48,Sunday,TRUE
1432,02-12-2024,2,12,December,4,2024,49,Monday,FALSE
1433,03-12-2024,3,12,December,4,2024,49,Tuesday,FALSE
1434,04-12-2024,4,12,December,4,2024,49,Wednesday,FALSE
1435,05-12-2024,5,12,December,4,2024,49,Thursday,FALSE
1436,06-12-2024,6,12,December,4,2024,49,Friday,FALSE
1437,07-12-2024,7,12,December,4,2024,49,Saturday,TRUE
1438,08-12-2024,8,12,December,4,2024,49,Sunday,TRUE
1439,09-12-2024,9,12,December,4,2024,50,Monday,FALSE
1440,10-12-2024,10,12,December,4,2024,50,Tuesday,FALSE
1441,11-12-2024,11,12,December,4,2024,50,Wednesday,FALSE
1442,12-12-2024,12,12,December,4,2024,50,Thursday,FALSE
1443,13-12-2024,13,12,December,4,2024,50,Friday,FALSE
1444,14-12-2024,14,12,December,4,2024,50,Saturday,TRUE
1445,15-12-2024,15,12,December,4,2024,50,Sunday,TRUE
1446,16-12-2024,16,12,December,4,2024,51,Monday,FALSE
1447,17-12-2024,17,12,December,4,2024,51,Tuesday,FALSE
1448,18-12-2024,18,12,December,4,2024,51,Wednesday,FALSE
1449,19-12-2024,19,12,December,4,2024,51,Thursday,FALSE
1450,20-12-2024,20,12,December,4,2024,51,Friday,FALSE
1451,21-12-2024,21,12,December,4,2024,51,Saturday,TRUE
1452,22-12-2024,22,12,December,4,2024,51,Sunday,TRUE
1453,23-12-2024,23,12,December,4,2024,52,Monday,FALSE
1454,24-12-2024,24,12,December,4,2024,52,Tuesday,FALSE
1455,25-12-2024,25,12,December,4,2024,52,Wednesday,FALSE
1456,26-12-2024,26,12,December,4,2024,52,Thursday,FALSE
1457,27-12-2024,27,12,December,4,2024,52,Friday,FALSE
1458,28-12-2024,28,12,December,4,2024,52,Saturday,TRUE
1459,29-12-2024,29,12,December,4,2024,52,Sunday,TRUE
1460,30-12-2024,30,12,December,4,2024,1,Monday,FALSE
1461,31-12-2024,31,12,December,4,2024,1,Tuesday,FALSE
